AdQuoNo,DetailType,DetailNo,Type,PartName,MaterialName,SpecName1,SpecName2,No,FirstName,StandDimen,MakerName,MakerNameOrg,Unit,UnitOrg,Quantity,UnitPrice,UnitPriceOrg,Amount,Note,LaborOuts,MaterUnitPrice,LaborUnitPrice,OutsUnitPrice,MaterCostTotal,LaborCostTotal,OutsCostTotal,MaterUnitPriceOrg,LaborUnitPriceOrg,OutsUnitPriceOrg,MaterUPChangeFlag,LaborUPChangeFlag,OutsUPChangeFlag,FirstNameChangeFlag,StandChangeFlag,UnitPriceChangeFlag,AmountChangeFlag,MakerChangeFlag,UnitChangeFlag,SpecCode1,SpecCode2,ReadFlag,M_EstUP1,M_MaterUP1,M_LaborUP1,M_OutsUP1,M_EstUP2,M_MaterUP2,M_LaborUP2,M_OutsUP2,MaterScaleFactor,LaborAmountTotal,OutsAmountTotal,OpenUPOrg,MaterOpenUPOrg,LaborOpenUPOrg,OutsOpenUPOrg,OutsCost,MaterCost,LiftingCost,LaborCost,SiteExpense,ReadDataKey
3,1,1,,,,,,1,（内部）,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,2,,,,,,2,＜壁＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,3,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @455,,3,壁 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,21.1,"1,700","1,700","35,870",3 Ⅳ.旅客A建築工事11.金属工事,労務,869,400,"1,530","18,336","8,440","32,283",869,400,"1,530",0,0,0,1,1,0,0,0,1,2010106,,1,"1,700",869,400,"1,530",,,,,1,,,0,0,0,0,,"18,336",717,"8,440",717,
3,1,4,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,4,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,679,"1,850","1,850","1,256,150",3 Ⅳ.旅客A建築工事11.金属工事,労務,961,420,"1,670","652,519","285,180","1,133,930",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"652,519","25,123","285,180","25,123",
3,1,5,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,5,軽鉄壁下地開口補強,100形用,,,ｍ,M,48,"1,300","1,300","62,400",3 Ⅳ.旅客A建築工事11.金属工事,労務,620,290,"1,170","29,760","13,920","56,160",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"29,760","1,248","13,920","1,248",
3,1,6,,,,,,6,＜間仕切＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,7,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=100 @455,,7,軽鉄壁下地,t=100 JIS規格 @450,,,m2,㎡,28.1,"2,400","2,400","67,440",3 Ⅳ.旅客A建築工事11.金属工事,労務,"1,350",440,"2,160","37,935","12,364","60,696","1,350",440,"2,160",0,0,0,1,1,0,0,0,1,2010109,,1,"2,400","1,350",440,"2,160",,,,,1,,,0,0,0,0,,"37,935","1,349","12,364","1,349",
3,1,8,,,,,,8,軽鉄壁下地,補強材:2□-100×100×3.2 @3600,,,m2,M,28.1,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,0,
3,1,9,,,,,,0,,ｽｳｪｰ工法,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,10,,,,,,0,,(5.0＜H≦7.0m),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,11,,,,,,0,,図A-2252準,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,12,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,1,軽鉄壁下地 開口部補強,LGS100形用,,,ｍ,M,17,"1,300","1,300","22,100",3 Ⅳ.旅客A建築工事11.金属工事,労務,620,290,"1,170","10,540","4,930","19,890",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"10,540",442,"4,930",442,
3,1,13,B 軽鉄下地 (壁),壁開口,JIS材,壁 開口補強 2C-75×45×15,,0,,2C-75ｘ45ｘ15ｘ2.3,,,ｍ,M,17,"3,750","3,750","63,750",3 Ⅳ.旅客A建築工事11.金属工事,労務,"1,952",640,"3,380","33,184","10,880","57,460","1,952",640,"3,380",0,0,0,1,1,0,0,0,1,2130106,,1,"3,750","1,952",640,"3,380",,,,,1,,,0,0,0,0,,"33,184","1,275","10,880","1,275",
3,1,14,,,,,,0,,図A-1352C/10,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,15,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 600×600,,1,軽鉄天井下地開口補強,19形 600×600,,,か所,ｹ所,16,"2,850","2,850","45,600",3 Ⅳ.旅客A建築工事11.金属工事,労務,785,600,"2,570","12,560","9,600","41,120",785,600,"2,570",0,0,0,1,1,0,0,0,1,1120102,,1,"2,850",785,600,"2,570",,,,,1,,,0,0,0,0,,"12,560",912,"9,600",912,
3,1,16,,,,,,0,,(建築用天井点検口),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,17,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,1,軽鉄天井下地開口補強,φ=220,,,か所,M,75,920,"1,050","69,000",3 Ⅳ.旅客A建築工事11.金属工事,労務,231,220,840,"17,325","16,500","63,000",262,250,950,2,2,2,1,1,2,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,920,231,220,840,,"17,325","1,380","16,500","1,380",
3,1,18,,,,,,0,,(電気設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,19,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 300×1200,,1,軽鉄天井下地開口補強,19形 1250×150,,,か所,ｹ所,15,"3,000","3,000","45,000",3 Ⅳ.旅客A建築工事11.金属工事,労務,717,750,"2,700","10,755","11,250","40,500",717,750,"2,700",0,0,0,1,1,0,0,0,1,1120104,,1,"3,000",717,750,"2,700",,,,,1,,,0,0,0,0,,"10,755",900,"11,250",900,
3,1,20,,,,,,0,,(電気設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,21,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 300×1200,,1,軽鉄天井下地開口補強,19形 1250×220,,,か所,ｹ所,19,"3,000","3,000","57,000",3 Ⅳ.旅客A建築工事11.金属工事,労務,717,750,"2,700","13,623","14,250","51,300",717,750,"2,700",0,0,0,1,1,0,0,0,1,1120104,,1,"3,000",717,750,"2,700",,,,,1,,,0,0,0,0,,"13,623","1,140","14,250","1,140",
3,1,22,,,,,,0,,(電気設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,23,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 450×450,,1,軽鉄天井下地開口補強,19形 450×450,,,か所,ｹ所,3,"2,000","2,000","6,000",3 Ⅳ.旅客A建築工事11.金属工事,労務,526,450,"1,800","1,578","1,350","5,400",526,450,"1,800",0,0,0,1,1,0,0,0,1,1120101,,1,"2,000",526,450,"1,800",,,,,1,,,0,0,0,0,,"1,578",120,"1,350",120,
3,1,24,,,,,,0,,(電気設備用天井点検口),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,25,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 600×600,,1,軽鉄天井下地開口補強,19形 600×600,,,か所,ｹ所,10,"2,850","2,850","28,500",3 Ⅳ.旅客A建築工事11.金属工事,労務,785,600,"2,570","7,850","6,000","25,700",785,600,"2,570",0,0,0,1,1,0,0,0,1,1120102,,1,"2,850",785,600,"2,570",,,,,1,,,0,0,0,0,,"7,850",570,"6,000",570,
3,1,26,,,,,,0,,(電気設備用天井点検口),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,27,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 300×1200,,1,軽鉄天井下地開口補強,19形 1100×300,,,か所,ｹ所,20,"3,000","3,000","60,000",3 Ⅳ.旅客A建築工事11.金属工事,労務,717,750,"2,700","14,340","15,000","54,000",717,750,"2,700",0,0,0,1,1,0,0,0,1,1120104,,1,"3,000",717,750,"2,700",,,,,1,,,0,0,0,0,,"14,340","1,200","15,000","1,200",
3,1,28,,,,,,0,,(機械設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,29,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 600×600,,1,軽鉄天井下地開口補強,19形 600×600,,,か所,ｹ所,8,"2,850","2,850","22,800",3 Ⅳ.旅客A建築工事11.金属工事,労務,785,600,"2,570","6,280","4,800","20,560",785,600,"2,570",0,0,0,1,1,0,0,0,1,1120102,,1,"2,850",785,600,"2,570",,,,,1,,,0,0,0,0,,"6,280",456,"4,800",456,
3,1,30,,,,,,0,,(機械設備用天井点検口),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,31,,,,,,1,≪官庁専有部≫,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,32,,,,,,2,（内部）,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,33,,,,,,3,＜壁＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,34,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @455,,4,壁 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,90.6,"1,700","1,700","154,020",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,869,400,"1,530","78,731","36,240","138,618",869,400,"1,530",0,0,0,1,1,0,0,0,1,2010106,,1,"1,700",869,400,"1,530",,,,,1,,,0,0,0,0,,"78,731","3,080","36,240","3,080",
3,1,35,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=65 @455,,5,柱型 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,401,"2,450","2,450","982,450",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,"1,224",480,"2,210","490,824","192,480","886,210","1,224",480,"2,210",0,0,0,1,1,0,0,0,1,2070106,,1,"2,450","1,224",480,"2,210",,,,,1,,,0,0,0,0,,"490,824","19,649","192,480","19,649",
3,1,36,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,6,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,135,"1,850","1,850","249,750",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,961,420,"1,670","129,735","56,700","225,450",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"129,735","4,995","56,700","4,995",
3,1,37,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,7,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,208,"1,850","1,850","384,800",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,961,420,"1,670","199,888","87,360","347,360",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"199,888","7,696","87,360","7,696",
3,1,38,,,,,,0,,(階段室二重壁 SL1),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,39,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,1,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,29.7,"1,850","1,850","54,945",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,961,420,"1,670","28,542","12,474","49,599",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"28,542","1,099","12,474","1,099",
3,1,40,,,,,,0,,補強材:2□-100×100×3.2 @3600,,,m2,M,29.7,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,0,
3,1,41,,,,,,0,,(5.0＜H≦7.0m),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,42,,,,,,0,,図A-2252準,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,43,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,,1,軽鉄壁下地開口補強,65形用,,,ｍ,M,133,"1,050","1,050","139,650",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,483,250,950,"64,239","33,250","126,350",483,250,950,0,0,0,1,1,0,0,0,1,2130006,,1,"1,050",483,250,950,,,,,1,,,0,0,0,0,,"64,239","2,793","33,250","2,793",
3,1,44,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,2,軽鉄壁下地開口補強,100形用,,,ｍ,M,127,"1,300","1,300","165,100",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,620,290,"1,170","78,740","36,830","148,590",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"78,740","3,302","36,830","3,302",
3,1,45,B 軽鉄下地 (壁),ﾌｶｼ壁,一般材,ﾌｶｼ壁 軽鉄下地 Mﾊﾞｰ W=19 @455,,3,薄型二重壁工法,Wﾊﾞｰ 50×19 @450 ALC面,,,m2,㎡,227,"1,650","1,650","374,550",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,529,590,"1,490","120,083","133,930","338,230",529,590,"1,490",0,0,0,1,1,0,0,0,1,2030101,,1,"1,650",529,590,"1,490",,,,,1,,,0,0,0,0,,"120,083","7,491","133,930","7,491",
3,1,46,,,,,,0,,K-ﾜﾝ工法同等品,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,47,,,,,,1,設備機器ﾗｲﾆﾝｸﾞ壁下地,C-100×50×20×2.3 @450,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,48,,,,,,0,,図A-3451/K1-6～8,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,49,,,,,,1,＜間仕切＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,50,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=65 @455,,2,軽鉄壁下地,t=65 JIS規格 @450,,,m2,㎡,7.2,"2,100","2,100","15,120",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,"1,146",420,"1,890","8,251","3,024","13,608","1,146",420,"1,890",0,0,0,1,1,0,0,0,1,2010106,,1,"2,100","1,146",420,"1,890",,,,,1,,,0,0,0,0,,"8,251",302,"3,024",302,
3,1,51,,,,,,0,,ｽｳｪｰ工法,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,52,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=100 @455,,1,軽鉄壁下地,t=100 JIS規格 @450,,,m2,㎡,586,"2,400","2,400","1,406,400",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,"1,350",440,"2,160","791,100","257,840","1,265,760","1,350",440,"2,160",0,0,0,1,1,0,0,0,1,2010109,,1,"2,400","1,350",440,"2,160",,,,,1,,,0,0,0,0,,"791,100","28,128","257,840","28,128",
3,1,53,,,,,,0,,ｽｳｪｰ工法,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,54,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=100 @455,,1,軽鉄壁下地,t=100 JIS規格 @450,,,m2,㎡,4903,"2,400","2,400","11,767,200",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,"1,350",440,"2,160","6,619,050","2,157,320","10,590,480","1,350",440,"2,160",0,0,0,1,1,0,0,0,1,2010109,,1,"2,400","1,350",440,"2,160",,,,,1,,,0,0,0,0,,"6,619,050","235,344","2,157,320","235,344",
3,1,55,,,,,,0,,補強材:2□-100×100×3.2 @3600,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,56,,,,,,0,,ｽｳｪｰ工法,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,57,,,,,,0,,(5.0＜H≦7.0m),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,58,,,,,,0,,図A-2252準,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,59,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,壁 開口補強 C-65×30×10,1,軽鉄壁下地 開口部補強,LGS65形用,,,ｍ,M,8.4,"2,350","2,350","19,740",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,"1,096",530,"2,120","9,206","4,452","17,808","1,096",530,"2,120",0,0,0,1,1,0,0,0,1,2130006,2130102,1,"1,050",483,250,950,"1,300",613,280,"1,170",1,,,0,0,0,0,,"9,206",395,"4,452",395,
3,1,60,,,,,,0,,C-60×30×10×2.3,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,61,,,,,,0,,図A-1352C/10,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,62,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,1,軽鉄壁下地 開口部補強,LGS100形用,,,ｍ,M,1936,"1,300","1,300","2,516,800",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,620,290,"1,170","1,200,320","561,440","2,265,120",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"1,200,320","50,336","561,440","50,336",
3,1,63,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 2C-75×45×15,,0,,2C-75×45×15×2.3,,,ｍ,M,1936,,,,4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,,,,,,,,,,0,0,0,1,1,0,0,0,1,2130106,,1,,,,,,,,,1,,,0,0,0,0,,0,0,0,0,
3,1,64,,,,,,0,,図A-1352C/10,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,65,,,,,,1,＜天井＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,66,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=2000以下 (水平補強),2,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,224,"2,300","2,300","515,200",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,"1,003",570,"2,080","224,672","127,680","465,920","1,003",570,"2,080",0,0,0,1,1,0,0,0,1,1010001,1130103,1,"1,250",534,400,"1,130","1,050",469,170,950,1,,,0,0,0,0,,"224,672","10,304","127,680","10,304",
3,1,67,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,68,,,,,,0,,ﾌﾄｺﾛ 1.5≦H≦2.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,69,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,70,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-1820,ﾌﾄｺﾛ H=3000以下 (水平補強),1,天井 軽鉄天井下地,19形 直張(PBt9.5) @300,,,m2,㎡,9.8,"2,850","2,850","27,930",4 Ⅳ旅客 官庁ｲ官専a.本館9金属工事,労務,"1,318",590,"2,570","12,916","5,782","25,186","1,318",590,"2,570",0,0,0,1,1,0,0,0,1,1010002,1130105,1,"1,350",578,400,"1,220","1,500",740,190,"1,350",1,,,0,0,0,0,,"12,916",559,"5,782",559,
3,1,71,,,,,,0,,ﾌﾄｺﾛ 2.5≦H<3.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
