AdQuoNo,DetailType,DetailNo,Type,PartName,MaterialName,SpecName1,SpecName2,No,FirstName,StandDimen,MakerName,MakerNameOrg,Unit,UnitOrg,Quantity,UnitPrice,UnitPriceOrg,Amount,Note,LaborOuts,MaterUnitPrice,LaborUnitPrice,OutsUnitPrice,MaterCostTotal,LaborCostTotal,OutsCostTotal,MaterUnitPriceOrg,LaborUnitPriceOrg,OutsUnitPriceOrg,MaterUPChangeFlag,LaborUPChangeFlag,OutsUPChangeFlag,FirstNameChangeFlag,StandChangeFlag,UnitPriceChangeFlag,AmountChangeFlag,MakerChangeFlag,UnitChangeFlag,SpecCode1,SpecCode2,ReadFlag,M_EstUP1,M_MaterUP1,M_LaborUP1,M_OutsUP1,M_EstUP2,M_MaterUP2,M_LaborUP2,M_OutsUP2,MaterScaleFactor,LaborAmountTotal,OutsAmountTotal,OpenUPOrg,MaterOpenUPOrg,LaborOpenUPOrg,OutsOpenUPOrg,OutsCost,MaterCost,LiftingCost,LaborCost,SiteExpense,ReadDataKey
3,1,212,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @303,,5,壁 軽鉄壁下地,65形 直張り用 @300,,,m2,㎡,20.2,"2,100","2,100","42,420",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,110",450,"1,890","22,422","9,090","38,178","1,110",450,"1,890",0,0,0,1,1,0,0,0,1,2010006,,1,"2,100","1,110",450,"1,890",,,,,1,,,0,0,0,0,,"22,422",848,"9,090",848,
3,1,213,,,,,,0,,(1F犬舎 胴縁),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,214,,,,,,0,,図A-3454/K2-6,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,215,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @455,,1,壁 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,114,"1,700","1,700","193,800",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,869,400,"1,530","99,066","45,600","174,420",869,400,"1,530",0,0,0,1,1,0,0,0,1,2010106,,1,"1,700",869,400,"1,530",,,,,1,,,0,0,0,0,,"99,066","3,876","45,600","3,876",
3,1,216,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=65 @455,,2,柱型 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,70.4,"2,450","2,450","172,480",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,224",480,"2,210","86,170","33,792","155,584","1,224",480,"2,210",0,0,0,1,1,0,0,0,1,2070106,,1,"2,450","1,224",480,"2,210",,,,,1,,,0,0,0,0,,"86,170","3,450","33,792","3,450",
3,1,217,B 軽鉄下地 (壁),曲面壁,一般材,曲面壁 軽鉄下地 W=65 @225 R=2250,,3,円柱 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,85.7,"5,950","5,950","509,915",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"2,680",710,"5,360","229,676","60,847","459,352","2,680",710,"5,360",0,0,0,1,1,0,0,0,1,2040106,,1,"5,950","2,680",710,"5,360",,,,,1,,,0,0,0,0,,"229,676","10,198","60,847","10,198",
3,1,218,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,4,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,17.3,"1,850","1,850","32,005",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,961,420,"1,670","16,625","7,266","28,891",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"16,625",640,"7,266",640,
3,1,219,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,5,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,35.8,"1,850","1,850","66,230",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,961,420,"1,670","34,404","15,036","59,786",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"34,404","1,325","15,036","1,325",
3,1,220,,,,,,0,,(扉等部分改修間仕切),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,221,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,1,軽鉄壁下地 開口部補強,100形用,,,ｍ,M,38.6,"1,300","1,300","50,180",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,620,290,"1,170","23,932","11,194","45,162",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"23,932","1,004","11,194","1,004",
3,1,222,,,,,,2,設備機器ﾗｲﾆﾝｸﾞ壁下地,C-100×50×20×2.3 @450,,,m2,,33.4,,,,5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,1,223,,,,,,0,,図A-3451/K1-6～8,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,224,,,,,,1,＜間仕切＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,225,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=65 @455,,2,軽鉄壁下地,t=65 JIS規格 @450,,,m2,㎡,75.1,"2,100","2,100","157,710",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,146",420,"1,890","86,065","31,542","141,939","1,146",420,"1,890",0,0,0,1,1,0,0,0,1,2010106,,1,"2,100","1,146",420,"1,890",,,,,1,,,0,0,0,0,,"86,065","3,154","31,542","3,154",
3,1,226,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=100 @455,,3,軽鉄壁下地,t=100 JIS規格 @450,,,m2,㎡,447,"2,400","2,400","1,072,800",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,350",440,"2,160","603,450","196,680","965,520","1,350",440,"2,160",0,0,0,1,1,0,0,0,1,2010109,,1,"2,400","1,350",440,"2,160",,,,,1,,,0,0,0,0,,"603,450","21,456","196,680","21,456",
3,1,227,,,,,,0,,ｽｳｪｰ工法,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,228,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=100 @455,,1,軽鉄壁下地,t=100 JIS規格 @450,,,m2,㎡,2559,"2,400","2,400","6,141,600",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,350",440,"2,160","3,454,650","1,125,960","5,527,440","1,350",440,"2,160",0,0,0,1,1,0,0,0,1,2010109,,1,"2,400","1,350",440,"2,160",,,,,1,,,0,0,0,0,,"3,454,650","122,832","1,125,960","122,832",
3,1,229,,,,,,2,軽鉄壁下地,補強材:2□-100×100×3.2 @3600,,,m2,M,2559,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,0,
3,1,230,,,,,,0,,ｽｳｪｰ工法,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,231,,,,,,0,,(5.0＜H≦7.0m),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,232,,,,,,0,,図A-2252準,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,233,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,壁 開口補強 C-60×30×10,1,軽鉄壁下地 開口部補強,LGS65形用,,,ｍ,M,47.6,"2,300","2,300","109,480",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,073",530,"2,080","51,075","25,228","99,008","1,073",530,"2,080",0,0,0,1,1,0,0,0,1,2130006,2130101,1,"1,050",483,250,950,"1,250",590,280,"1,130",1,,,0,0,0,0,,"51,075","2,190","25,228","2,190",
3,1,234,,,,,,0,,C-60×30×10×2.3,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,235,,,,,,0,,図A-1352C/10,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,236,,,,,,1,軽鉄壁下地 開口部補強,LGS100形用,,,ｍ,,936,,,,5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,1,237,,,,,,0,,2C-75×45×15×2.3,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,238,,,,,,0,,図A-1352C/10,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,239,,,,,,1,＜天井＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,240,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=2000以下 (水平補強),2,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,100,"2,300","2,300","230,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,003",570,"2,080","100,300","57,000","208,000","1,003",570,"2,080",0,0,0,1,1,0,0,0,1,1010001,1130103,1,"1,250",534,400,"1,130","1,050",469,170,950,1,,,0,0,0,0,,"100,300","4,600","57,000","4,600",
3,1,241,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,242,,,,,,0,,ﾌﾄｺﾛ 1.5≦H<2.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,243,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,244,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=3000以下 (水平補強),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,882,"2,750","2,750","2,425,500",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,274",590,"2,480","1,123,668","520,380","2,187,360","1,274",590,"2,480",0,0,0,1,1,0,0,0,1,1010001,1130105,1,"1,250",534,400,"1,130","1,500",740,190,"1,350",1,,,0,0,0,0,,"1,123,668","48,510","520,380","48,510",
3,1,245,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,246,,,,,,0,,ﾌﾄｺﾛ 2.5≦H<3.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,247,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,248,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=3000以下 (水平補強),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,139,"2,750","2,750","382,250",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,274",590,"2,480","177,086","82,010","344,720","1,274",590,"2,480",0,0,0,1,1,0,0,0,1,1010001,1130105,1,"1,250",534,400,"1,130","1,500",740,190,"1,350",1,,,0,0,0,0,,"177,086","7,645","82,010","7,645",
3,1,249,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,250,,,,,,0,,ﾌﾄｺﾛ 2.5≦H<3.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,251,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,252,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=4000以下 (水平補強2段),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,54.8,"3,750","3,750","205,500",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,659",830,"3,380","90,913","45,484","185,224","1,659",830,"3,380",0,0,0,1,1,0,0,0,1,1010001,1130108,1,"1,250",534,400,"1,130","2,500","1,125",430,"2,250",1,,,0,0,0,0,,"90,913","4,110","45,484","4,110",
3,1,253,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,254,,,,,,0,,ﾌﾄｺﾛ 3.5≦H<4.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,255,,,,,,0,,振止2段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,256,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-1820,ﾌﾄｺﾛ H=3000以下 (水平補強),1,天井 軽鉄天井下地,19形 直張(PBt12.5) @300,,,m2,㎡,318,"2,850","2,850","906,300",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,318",590,"2,570","419,124","187,620","817,260","1,318",590,"2,570",0,0,0,1,1,0,0,0,1,1010002,1130105,1,"1,350",578,400,"1,220","1,500",740,190,"1,350",1,,,0,0,0,0,,"419,124","18,126","187,620","18,126",
3,1,257,,,,,,0,,ﾌﾄｺﾛ 2.5≦H<3.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,258,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,259,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=2000以下 (水平補強),1,天井 軽鉄天井下地,19形 直張(化粧PBt9.5) @225,,,m2,㎡,2395,"2,550","2,550","6,107,250",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,164",600,"2,300","2,787,780","1,437,000","5,508,500","1,164",600,"2,300",0,0,0,1,1,0,0,0,1,1010004,1130103,1,"1,500",695,430,"1,350","1,050",469,170,950,1,,,0,0,0,0,,"2,787,780","122,145","1,437,000","122,145",
3,1,260,,,,,,0,,ﾌﾄｺﾛ 1.5≦H<2.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,261,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,262,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=4000以下 (水平補強2段),1,天井 軽鉄天井下地,19形 直張(化粧PBt9.5) @225,,,m2,㎡,129,"4,000","4,000","516,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,820",860,"3,600","234,780","110,940","464,400","1,820",860,"3,600",0,0,0,1,1,0,0,0,1,1010004,1130108,1,"1,500",695,430,"1,350","2,500","1,125",430,"2,250",1,,,0,0,0,0,,"234,780","10,320","110,940","10,320",
3,1,263,,,,,,0,,ﾌﾄｺﾛ 3.5≦H<4.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,264,,,,,,0,,振止2段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,265,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,1,軽鉄天井下地開口補強,19形 2000×2000,,,か所,M,15,"8,400","1,050","126,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"2,096","2,000","7,600","31,440","30,000","114,000",262,250,950,2,2,2,1,1,2,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,"8,400","2,096","2,000","7,600",,"31,440","2,520","30,000","2,520",
3,1,266,,,,,,0,,(設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,267,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,1,軽鉄天井下地開口補強,19形 1200×1200,,,か所,M,40,"5,040","1,050","201,600",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,258","1,200","4,560","50,320","48,000","182,400",262,250,950,2,2,2,1,1,2,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,"5,040","1,258","1,200","4,560",,"50,320","4,032","48,000","4,032",
3,1,268,,,,,,0,,(設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,269,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,1,軽鉄天井下地開口補強,19形 300×1500,,,か所,M,150,"3,780","1,050","567,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,943,900,"3,420","141,450","135,000","513,000",262,250,950,2,2,2,1,1,2,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,"3,780",943,900,"3,420",,"141,450","11,340","135,000","11,340",
3,1,270,,,,,,0,,(設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,271,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,1,軽鉄天井下地開口補強,19形 200×2000,,,か所,M,20,"4,620","1,050","92,400",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,153","1,100","4,180","23,060","22,000","83,600",262,250,950,2,2,2,1,1,2,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,"4,620","1,153","1,100","4,180",,"23,060","1,848","22,000","1,848",
3,1,272,,,,,,0,,(設備用),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,273,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 450×450,,1,軽鉄天井下地開口補強,19形 450×450,,,か所,ｹ所,210,"2,000","2,000","420,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,526,450,"1,800","110,460","94,500","378,000",526,450,"1,800",0,0,0,1,1,0,0,0,1,1120101,,1,"2,000",526,450,"1,800",,,,,1,,,0,0,0,0,,"110,460","8,400","94,500","8,400",
3,1,274,,,,,,0,,(建築用天井点検口),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,275,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 600×600,,1,軽鉄天井下地開口補強,19形 600×600,,,か所,ｹ所,15,"2,850","2,850","42,750",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,785,600,"2,570","11,775","9,000","38,550",785,600,"2,570",0,0,0,1,1,0,0,0,1,1120102,,1,"2,850",785,600,"2,570",,,,,1,,,0,0,0,0,,"11,775",855,"9,000",855,
3,1,276,,,,,,0,,(建築用天井点検口),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,277,A 軽鉄下地 (天井),点検口,一般材,天井 ｱﾙﾐ点検口 額縁ﾀｲﾌﾟ 450×450,,1,天井点検口,ｱﾙﾐ ｱﾙﾏｲﾄ 450角 額縁ﾀｲﾌﾟ,,,か所,ｹ所,150,"4,500","4,500","675,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"1,522","1,500","4,050","228,300","225,000","607,500","1,522","1,500","4,050",0,0,0,1,1,0,0,0,1,1181002,,1,"4,500","1,522","1,500","4,050",,,,,1,,,0,0,0,0,,"228,300","13,500","225,000","13,500",
3,1,278,A 軽鉄下地 (天井),点検口,一般材,天井 ｱﾙﾐ点検口 額縁ﾀｲﾌﾟ(鍵付) 450×450,,2,天井点検口,ｱﾙﾐ ｱﾙﾏｲﾄ 450角 額縁ﾀｲﾌﾟ 鍵付,,,か所,ｹ所,40,"7,650","7,650","306,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"3,582","1,570","6,890","143,280","62,800","275,600","3,582","1,570","6,890",0,0,0,1,1,0,0,0,1,1181012,,1,"7,650","3,582","1,570","6,890",,,,,1,,,0,0,0,0,,"143,280","6,120","62,800","6,120",
3,1,279,A 軽鉄下地 (天井),点検口,一般材,天井 ｱﾙﾐ点検口 目地ﾀｲﾌﾟ 450×450,,3,天井点検口,ｱﾙﾐ ｱﾙﾏｲﾄ 450角 目地ﾀｲﾌﾟ,,,か所,ｹ所,10,"9,800","9,800","98,000",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"4,097","2,500","8,820","40,970","25,000","88,200","4,097","2,500","8,820",0,0,0,1,1,0,0,0,1,1181102,,1,"9,800","4,097","2,500","8,820",,,,,1,,,0,0,0,0,,"40,970","1,960","25,000","1,960",
3,1,280,A 軽鉄下地 (天井),点検口,一般材,天井 ｱﾙﾐ点検口 目地ﾀｲﾌﾟ(鍵付) 450×450,,4,天井点検口,ｱﾙﾐ ｱﾙﾏｲﾄ 450角 目地ﾀｲﾌﾟ 鍵付,,,か所,ｹ所,10,"12,250","12,250","122,500",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"5,642","2,620","11,030","56,420","26,200","110,300","5,642","2,620","11,030",0,0,0,1,1,0,0,0,1,1181112,,1,"12,250","5,642","2,620","11,030",,,,,1,,,0,0,0,0,,"56,420","2,450","26,200","2,450",
3,1,281,A 軽鉄下地 (天井),点検口,一般材,天井 ｱﾙﾐ点検口 額縁ﾀｲﾌﾟ 600×600,,5,天井点検口,ｱﾙﾐ ｱﾙﾏｲﾄ 600角 額縁ﾀｲﾌﾟ,,,か所,ｹ所,5,"7,550","7,550","37,750",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"3,290","1,800","6,800","16,450","9,000","34,000","3,290","1,800","6,800",0,0,0,1,1,0,0,0,1,1181003,,1,"7,550","3,290","1,800","6,800",,,,,1,,,0,0,0,0,,"16,450",755,"9,000",755,
