AdQuoNo,DetailType,DetailNo,Type,PartName,MaterialName,SpecName1,SpecName2,No,FirstName,StandDimen,MakerName,MakerNameOrg,Unit,UnitOrg,Quantity,UnitPrice,UnitPriceOrg,Amount,Note,LaborOuts,MaterUnitPrice,LaborUnitPrice,OutsUnitPrice,MaterCostTotal,LaborCostTotal,OutsCostTotal,MaterUnitPriceOrg,LaborUnitPriceOrg,OutsUnitPriceOrg,MaterUPChangeFlag,LaborUPChangeFlag,OutsUPChangeFlag,FirstNameChangeFlag,StandChangeFlag,UnitPriceChangeFlag,AmountChangeFlag,MakerChangeFlag,UnitChangeFlag,SpecCode1,SpecCode2,ReadFlag,M_EstUP1,M_MaterUP1,M_LaborUP1,M_OutsUP1,M_EstUP2,M_MaterUP2,M_LaborUP2,M_OutsUP2,MaterScaleFactor,LaborAmountTotal,OutsAmountTotal,OpenUPOrg,MaterOpenUPOrg,LaborOpenUPOrg,OutsOpenUPOrg,OutsCost,MaterCost,LiftingCost,LaborCost,SiteExpense,ReadDataKey
3,1,282,A 軽鉄下地 (天井),点検口,一般材,天井 ｱﾙﾐ点検口 額縁ﾀｲﾌﾟ(鍵付) 600×600,,6,天井点検口,ｱﾙﾐ ｱﾙﾏｲﾄ 600角 額縁ﾀｲﾌﾟ 鍵付,,,か所,ｹ所,10,"9,950","9,950","99,500",5 Ⅴ旅客 官庁ｲ官専3.1.(4)金属工事,労務,"4,835","1,890","8,960","48,350","18,900","89,600","4,835","1,890","8,960",0,0,0,1,1,0,0,0,1,1181013,,1,"9,950","4,835","1,890","8,960",,,,,1,,,0,0,0,0,,"48,350","1,990","18,900","1,990",
3,1,283,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,284,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,285,,,,,,1,≪民間専有部≫,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,286,,,,,,2,(内部),,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,287,,,,,,3,＜壁＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,288,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @455,,4,壁 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,33.8,"1,700","1,700","57,460",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,869,400,"1,530","29,372","13,520","51,714",869,400,"1,530",0,0,0,1,1,0,0,0,1,2010106,,1,"1,700",869,400,"1,530",,,,,1,,,0,0,0,0,,"29,372","1,149","13,520","1,149",
3,1,289,B 軽鉄下地 (壁),曲面壁,一般材,曲面壁 軽鉄下地 W=65 @225 R=2250,,5,円柱 軽鉄壁下地,65形 下地張りあり @450,,,m2,㎡,60.7,"5,950","5,950","361,165",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"2,680",710,"5,360","162,676","43,097","325,352","2,680",710,"5,360",0,0,0,1,1,0,0,0,1,2040106,,1,"5,950","2,680",710,"5,360",,,,,1,,,0,0,0,0,,"162,676","7,223","43,097","7,223",
3,1,290,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,6,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,680,"1,850","1,850","1,258,000",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,961,420,"1,670","653,480","285,600","1,135,600",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"653,480","25,160","285,600","25,160",
3,1,291,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,7,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,12.2,"1,850","1,850","22,570",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,961,420,"1,670","11,724","5,124","20,374",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"11,724",451,"5,124",451,
3,1,292,,,,,,0,,(扉等部分改修間仕切),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,293,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=100 @455,,1,柱型 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,23.5,"2,800","2,800","65,800",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,444",500,"2,520","33,934","11,750","59,220","1,444",500,"2,520",0,0,0,1,1,0,0,0,1,2070109,,1,"2,800","1,444",500,"2,520",,,,,1,,,0,0,0,0,,"33,934","1,316","11,750","1,316",
3,1,294,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,2,壁 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,370,"1,850","1,850","684,500",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,961,420,"1,670","355,570","155,400","617,900",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"355,570","13,690","155,400","13,690",
3,1,295,,,,,,0,,補強材:2□-100×100×3.2 @3600,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,296,,,,,,0,,(5.0＜H≦7.0m),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,297,,,,,,0,,図A-2252準,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,298,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=100 @455,,1,柱型 軽鉄壁下地,100形 下地張りあり @450,,,m2,㎡,11.3,"2,800","2,800","31,640",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,444",500,"2,520","16,317","5,650","28,476","1,444",500,"2,520",0,0,0,1,1,0,0,0,1,2070109,,1,"2,800","1,444",500,"2,520",,,,,1,,,0,0,0,0,,"16,317",633,"5,650",633,
3,1,299,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 角ﾊﾟｲﾌﾟ □100×100 t=3.2,壁 開口補強 角ﾊﾟｲﾌﾟ □100×100 t=3.2,2,1,補強材:2□-100×100×3.2 @3600,,,m2,M,11.3,"19,300","19,300","218,090",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"11,824","1,600","17,380","133,611","18,080","196,394","11,824","1,600","17,380",0,0,0,1,1,0,0,0,1,2132014,2132014,1,"9,650","5,912",800,"8,690","9,650","5,912",800,"8,690",1,,,0,0,0,0,,"133,611","4,362","18,080","4,362",
3,1,300,,,,,,0,,(5.0＜H≦7.0m),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,301,,,,,,0,,図A-2252準,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,302,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,1,軽鉄壁下地 開口部補強,100形用,,,ｍ,M,14.2,"1,300","1,300","18,460",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,620,290,"1,170","8,804","4,118","16,614",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"8,804",369,"4,118",369,
3,1,303,,,,,,2,設備機器ﾗｲﾆﾝｸﾞ壁下地,C-100×50×20×2.3 @450,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,304,,,,,,0,,図A-3451/K1-6～8,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,305,,,,,,1,＜間仕切＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,306,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=65 @455,,2,軽鉄壁下地,t=65 JIS規格 @450,,,m2,㎡,85.5,"2,100","2,100","179,550",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,146",420,"1,890","97,983","35,910","161,595","1,146",420,"1,890",0,0,0,1,1,0,0,0,1,2010106,,1,"2,100","1,146",420,"1,890",,,,,1,,,0,0,0,0,,"97,983","3,591","35,910","3,591",
3,1,307,B 軽鉄下地 (壁),壁,JIS材,壁 軽鉄下地 W=100 @455,,3,軽鉄壁下地,t=100 JIS規格 @450,,,m2,㎡,2229,"2,400","2,400","5,349,600",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,350",440,"2,160","3,009,150","980,760","4,814,640","1,350",440,"2,160",0,0,0,1,1,0,0,0,1,2010109,,1,"2,400","1,350",440,"2,160",,,,,1,,,0,0,0,0,,"3,009,150","106,992","980,760","106,992",
3,1,308,,,,,,0,,ｽｳｪｰ工法,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,309,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,壁 開口補強 C-60×30×10,1,軽鉄壁下地 開口部補強,LGS65形用,,,ｍ,M,30.2,"2,300","2,300","69,460",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,073",530,"2,080","32,405","16,006","62,816","1,073",530,"2,080",0,0,0,1,1,0,0,0,1,2130006,2130101,1,"1,050",483,250,950,"1,250",590,280,"1,130",1,,,0,0,0,0,,"32,405","1,389","16,006","1,389",
3,1,310,,,,,,0,,C-60×30×10×2.3,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,311,,,,,,0,,図A-1352C/10,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,312,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,壁 開口補強 2C-75×45×15,1,軽鉄壁下地 開口部補強,LGS100形用,,,ｍ,M,579,"1,300","1,300","752,700",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,620,290,"1,170","358,980","167,910","677,430",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,2130106,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"358,980","15,054","167,910","15,054",
3,1,313,,,,,,0,,2C-75×45×15×2.3,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,314,,,,,,0,,図A-1352C/10,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,315,,,,,,1,＜天井＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,316,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=2000以下 (水平補強),2,天井 軽鉄天井下地,19形 捨張(PBt9.5+12.5),,,m2,㎡,2.9,"2,300","2,300","6,670",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,003",570,"2,080","2,909","1,653","6,032","1,003",570,"2,080",0,0,0,1,1,0,0,0,1,1010001,1130103,1,"1,250",534,400,"1,130","1,050",469,170,950,1,,,0,0,0,0,,"2,909",133,"1,653",133,
3,1,317,,,,,,0,,ﾌﾄｺﾛ 1.5≦H<2.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,318,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,319,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=2000以下 (水平補強),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,2836,"2,300","2,300","6,522,800",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,003",570,"2,080","2,844,508","1,616,520","5,898,880","1,003",570,"2,080",0,0,0,1,1,0,0,0,1,1010001,1130103,1,"1,250",534,400,"1,130","1,050",469,170,950,1,,,0,0,0,0,,"2,844,508","130,456","1,616,520","130,456",
3,1,320,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,321,,,,,,0,,ﾌﾄｺﾛ 1.5≦H<2.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,322,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,323,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=3000以下 (水平補強),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,322,"2,750","2,750","885,500",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,274",590,"2,480","410,228","189,980","798,560","1,274",590,"2,480",0,0,0,1,1,0,0,0,1,1010001,1130105,1,"1,250",534,400,"1,130","1,500",740,190,"1,350",1,,,0,0,0,0,,"410,228","17,710","189,980","17,710",
3,1,324,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,325,,,,,,0,,ﾌﾄｺﾛ 2.5≦H<3.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,326,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,327,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=3500以下 (水平補強2段),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,205,"3,600","3,600","738,000",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,590",780,"3,250","325,950","159,900","666,250","1,590",780,"3,250",0,0,0,1,1,0,0,0,1,1010001,1130107,1,"1,250",534,400,"1,130","2,350","1,056",380,"2,120",1,,,0,0,0,0,,"325,950","14,760","159,900","14,760",
3,1,328,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,329,,,,,,0,,ﾌﾄｺﾛ 2.5≦H<3.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,330,,,,,,0,,振止2段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,331,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=4000以下 (水平補強2段),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,747,"3,750","3,750","2,801,250",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,659",830,"3,380","1,239,273","620,010","2,524,860","1,659",830,"3,380",0,0,0,1,1,0,0,0,1,1010001,1130108,1,"1,250",534,400,"1,130","2,500","1,125",430,"2,250",1,,,0,0,0,0,,"1,239,273","56,025","620,010","56,025",
3,1,332,,,,,,0,,(岩綿吸音板t9+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,333,,,,,,0,,ﾌﾄｺﾛ 3.5≦H<4.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,334,,,,,,0,,振止2段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,335,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=3000以下 (水平補強),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,48.7,"2,750","2,750","133,925",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,274",590,"2,480","62,044","28,733","120,776","1,274",590,"2,480",0,0,0,1,1,0,0,0,1,1010001,1130105,1,"1,250",534,400,"1,130","1,500",740,190,"1,350",1,,,0,0,0,0,,"62,044","2,679","28,733","2,679",
3,1,336,,,,,,0,,(化粧ｹｲｶﾙt6+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,337,,,,,,0,,ﾌﾄｺﾛ 2.5≦H<3.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,338,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=4000以下 (水平補強2段),1,天井 軽鉄天井下地,19形 捨張,,,m2,㎡,12.1,"3,750","3,750","45,375",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,659",830,"3,380","20,074","10,043","40,898","1,659",830,"3,380",0,0,0,1,1,0,0,0,1,1010001,1130108,1,"1,250",534,400,"1,130","2,500","1,125",430,"2,250",1,,,0,0,0,0,,"20,074",908,"10,043",908,
3,1,339,,,,,,0,,(化粧ｹｲｶﾙt6+PBt9.5) @360,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,340,,,,,,0,,ﾌﾄｺﾛ 3.5≦H<4.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,341,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=2000以下 (水平補強),1,天井 軽鉄天井下地,19形 直張(化粧PBt9.5) @225,,,m2,㎡,973,"2,550","2,550","2,481,150",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,164",600,"2,300","1,132,572","583,800","2,237,900","1,164",600,"2,300",0,0,0,1,1,0,0,0,1,1010004,1130103,1,"1,500",695,430,"1,350","1,050",469,170,950,1,,,0,0,0,0,,"1,132,572","49,623","583,800","49,623",
3,1,342,,,,,,0,,ﾌﾄｺﾛ 1.5≦H<2.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,343,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,344,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=2500以下 (水平補強),1,天井 軽鉄天井下地,19形 直張(化粧PBt9.5) @225,,,m2,㎡,160,"2,850","2,850","456,000",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,350",610,"2,570","216,000","97,600","411,200","1,350",610,"2,570",0,0,0,1,1,0,0,0,1,1010004,1130104,1,"1,500",695,430,"1,350","1,350",655,180,"1,220",1,,,0,0,0,0,,"216,000","9,120","97,600","9,120",
3,1,345,,,,,,0,,ﾌﾄｺﾛ 2.0≦H<2.5,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,346,,,,,,0,,振止1段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,347,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=4000以下 (水平補強2段),1,天井 軽鉄天井下地,19形 直張(化粧PBt9.5) @225,,,m2,㎡,317,"4,000","4,000","1,268,000",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"1,820",860,"3,600","576,940","272,620","1,141,200","1,820",860,"3,600",0,0,0,1,1,0,0,0,1,1010004,1130108,1,"1,500",695,430,"1,350","2,500","1,125",430,"2,250",1,,,0,0,0,0,,"576,940","25,360","272,620","25,360",
3,1,348,,,,,,0,,ﾌﾄｺﾛ 3.5≦H<4.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,349,,,,,,0,,振止2段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,350,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=5000以下 (水平補強2段),1,天井 軽鉄天井下地,19形 直張(化粧PBt9.5) @225,,,m2,㎡,8.5,"4,750","4,750","40,375",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,"2,039","1,080","4,280","17,332","9,180","36,380","2,039","1,080","4,280",0,0,0,1,1,0,0,0,1,1010004,1130109,1,"1,500",695,430,"1,350","3,250","1,344",650,"2,930",1,,,0,0,0,0,,"17,332",808,"9,180",808,
3,1,351,,,,,,0,,ﾌﾄｺﾛ 4.0≦H<4.5,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,352,,,,,,0,,振止2段共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,353,A 軽鉄下地 (天井),間接照明,一般材,間接照明 軽鉄下地 H=350 W=350 (M),,1,WC間接照明 軽鉄天井下地,19形 捨張(PBt9.5+9.5),,,ｍ,M,30.1,"3,250","3,250","97,825",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,652,"1,250","2,930","19,625","37,625","88,193",652,"1,250","2,930",0,0,0,1,1,0,0,0,1,1170001,,1,"3,250",652,"1,250","2,930",,,,,1,,,0,0,0,0,,"19,625","1,957","37,625","1,957",
3,1,354,,,,,,0,,W300×H195 L型 糸=495,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,1,355,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 600×600,,1,軽鉄天井下地開口補強,19形 600×600,,,か所,ｹ所,261,"2,850","2,850","743,850",5 Ⅴ旅客 民間ﾊ民専3.1.(5)金属工事,労務,785,600,"2,570","204,885","156,600","670,770",785,600,"2,570",0,0,0,1,1,0,0,0,1,1120102,,1,"2,850",785,600,"2,570",,,,,1,,,0,0,0,0,,"204,885","14,877","156,600","14,877",
3,1,356,,,,,,0,,(建築用天井点検口),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
